0.0,0.0
10.0,0.00022331704999999997
20.0,0.00014900694999999997
30.0,0.00019842705
40.0,0.0003010577999999999
50.0,0.00040837395
60.0,0.0005672725000000001
70.0,0.00072359595
80.0,0.0018460776999999998
90.0,0.0012945169000000002
100.0,0.0013973507500000002
110.0,0.00167184285
120.0,0.0019926128000000006
130.0,0.002302251199999999
140.0,0.0026744813499999997
150.0,0.0037405591500000008
160.0,0.0035360560999999997
170.0,0.0039790020499999995
180.0,0.005042632700000001
190.0,0.00485910945
200.0,0.006039666849999999
210.0,0.005798105
220.0,0.006954567199999999
230.0,0.006899174300000001
240.0,0.008381647400000001
250.0,0.008253850850000001
260.0,0.009422758449999999
270.0,0.009484027500000002
280.0,0.010976550249999998
290.0,0.010830875700000001
300.0,0.012434709750000002
310.0,0.013097750750000001
320.0,0.013428981349999999
330.0,0.01544562085
340.0,0.014948037649999999
350.0,0.017245276
360.0,0.0173507225
370.0,0.018705453249999997
380.0,0.01950714775
390.0,0.0205522397
400.0,0.0214113067
