0.0,0.0
10.0,0.0003026575999999999
20.0,0.00016433324999999996
30.0,0.00018610110000000002
40.0,0.00027479709999999994
50.0,0.00039303365
60.0,0.00052765375
70.0,0.0006966130499999999
80.0,0.0009338279499999999
90.0,0.00121357225
100.0,0.0013834601999999998
110.0,0.0016438633
120.0,0.0019070021500000004
130.0,0.0022765770499999995
140.0,0.0026457669000000002
150.0,0.0032767941500000002
160.0,0.0034351753999999997
170.0,0.0038260870499999995
180.0,0.00416644585
190.0,0.00457004415
200.0,0.005146497600000001
210.0,0.00560044905
220.0,0.006020420850000001
230.0,0.0064907574999999995
240.0,0.007094179750000001
250.0,0.007695173599999999
260.0,0.009397563550000002
270.0,0.0113056137
280.0,0.009441751600000001
290.0,0.01016939995
300.0,0.010803889099999998
310.0,0.011501163850000003
320.0,0.012269562849999999
330.0,0.013158005499999997
340.0,0.014205043749999998
350.0,0.014869111300000001
360.0,0.01601406335
370.0,0.017487547149999998
380.0,0.018703329949999997
390.0,0.01970225045
400.0,0.021626740100000003
410.0,0.021600301300000003
420.0,0.023110731149999997
430.0,0.024545589749999996
440.0,0.02699330765
450.0,0.026448960849999998
460.0,0.03801250085
470.0,0.034777226099999996
480.0,0.029952439100000006
490.0,0.02954720015
500.0,0.030193130949999997
510.0,0.0331565689
520.0,0.0339912599
530.0,0.034361540149999995
540.0,0.03677982925
550.0,0.039239621800000006
560.0,0.040182164500000006
570.0,0.04236616405
580.0,0.04401533120000001
590.0,0.0466938501
600.0,0.05762808960000001
610.0,0.047953171800000007
620.0,0.047614455900000005
630.0,0.04697984310000001
640.0,0.0486895663
650.0,0.053181947699999996
660.0,0.05799199385
670.0,0.06528215210000002
680.0,0.05753882105
690.0,0.05706060525000001
700.0,0.05855501415000001
710.0,0.06391365865000001
720.0,0.0714193596
730.0,0.07676875505
740.0,0.06757650815
750.0,0.0678324095
760.0,0.07082286824999999
770.0,0.08079740035
780.0,0.08950049224999998
790.0,0.07734121630000002
800.0,0.07649296339999999
810.0,0.08246647139999999
820.0,0.0968963481
830.0,0.0884380574
840.0,0.08546555480000001
850.0,0.09040269360000001
860.0,0.10578452020000002
870.0,0.10049491590000001
880.0,0.09444887665000003
890.0,0.0999954834
900.0,0.12205743745000001
910.0,0.10220521330000001
920.0,0.10232837055000002
930.0,0.1144031288
940.0,0.12159992225
950.0,0.10924208659999998
960.0,0.11704293959999996
970.0,0.13914534384999996
980.0,0.11772602615000001
990.0,0.1219114386
1000.0,0.15125087375000001
1010.0,0.1227347768
1020.0,0.13029262965
1030.0,0.1568621493
1040.0,0.13051303530000002
1050.0,0.1463591582
1060.0,0.16117990695
1070.0,0.13774800790000002
1080.0,0.15662320935
1090.0,0.15751023205000003
1100.0,0.15163719850000001
1110.0,0.17572270469999998
1120.0,0.15424470955000003
1130.0,0.18239324910000002
1140.0,0.16704373355
1150.0,0.17595680124999996
1160.0,0.19313785235
1170.0,0.16805048245000004
1180.0,0.20536633685
1190.0,0.17387516659999996
1200.0,0.21424954405
1210.0,0.18652918659999998
1220.0,0.19856460264999998
1230.0,0.20035518149999998
1240.0,0.20794416865
1250.0,0.21033924819999994
1260.0,0.20867742605
1270.0,0.2149198183
1280.0,0.21199223090000005
1290.0,0.2176426383
1300.0,0.2350005685
1310.0,0.2164098631
1320.0,0.26335246435
1330.0,0.21942586844999998
1340.0,0.2720388251
1350.0,0.2249890927
1360.0,0.27566204904999997
1370.0,0.23656885895
1380.0,0.25859631745
1390.0,0.2613665332999999
1400.0,0.2491540907
1410.0,0.30047078330000004
1420.0,0.2554648397
1430.0,0.2719903258
1440.0,0.3227550398
1450.0,0.25957199415
1460.0,0.29545786005
1470.0,0.280234409
1480.0,0.2908749330999999
1490.0,0.32755870795
1500.0,0.3412782272
1510.0,0.29037450560000005
1520.0,0.33896670270000007
1530.0,0.30256859825
1540.0,0.31175091545000005
1550.0,0.34965926454999996
1560.0,0.3741064493
1570.0,0.31587977645
1580.0,0.34257734065
1590.0,0.38904365235
1600.0,0.38013910624999997
